index,Error_flag,Violation_flag,Error_related_hits,Violation_related_hits,Dropped_both,y3
1044,0,1,0,1,0,2
1045,1,0,1,0,0,1
1046,0,0,0,0,0,0
1047,0,0,0,0,0,0
1048,1,0,1,0,0,1
1049,0,1,0,1,0,2
1050,0,0,0,0,0,0
1051,0,0,0,0,0,0
1052,0,1,0,1,0,2
1054,1,0,1,0,0,1
1055,1,0,1,0,0,1
1056,1,0,1,0,0,1
1057,0,1,0,1,0,2
1058,0,1,0,2,0,2
1059,0,1,0,1,0,2
1060,1,0,1,0,0,1
1061,1,0,1,0,0,1
1062,0,1,0,1,0,2
1063,0,0,0,0,0,0
1064,1,0,1,0,0,1
1065,1,0,1,0,0,1
1066,0,0,0,0,0,0
1067,1,0,1,0,0,1
1068,1,0,1,0,0,1
1070,1,0,1,0,0,1
1071,0,0,0,0,0,0
1073,0,1,0,1,0,2
1074,1,0,1,0,0,1
1075,0,0,0,0,0,0
1077,0,0,0,0,0,0
1078,0,1,0,1,0,2
1079,1,0,1,0,0,1
1080,1,0,1,0,0,1
1081,1,0,1,0,0,1
1082,1,0,1,0,0,1
1084,0,1,0,1,0,2
1085,1,0,1,0,0,1
1087,0,0,0,0,0,0
1088,0,1,0,1,0,2
1089,0,0,0,0,0,0
1090,0,0,0,0,0,0
1091,0,0,0,0,0,0
1092,0,0,0,0,0,0
1093,1,0,1,0,0,1
1094,1,0,1,0,0,1
1095,0,1,0,2,0,2
1096,1,0,1,0,0,1
1097,0,1,0,2,0,2
1098,1,0,1,0,0,1
1099,0,1,0,1,0,2
1100,0,1,0,1,0,2
1101,1,0,1,0,0,1
1102,0,1,0,1,0,2
1103,0,0,0,0,0,0
1104,0,0,0,0,0,0
1105,0,0,0,0,0,0
1106,0,0,0,0,0,0
1107,0,0,0,0,0,0
1108,0,1,0,2,0,2
1109,1,0,1,0,0,1
1110,1,0,1,0,0,1
1111,0,1,0,1,0,2
1112,1,0,2,0,0,1
1113,0,0,0,0,0,0
1114,0,1,0,1,0,2
1115,0,0,0,0,0,0
1117,0,0,0,0,0,0
1118,0,1,0,1,0,2
1119,1,0,1,0,0,1
1120,0,1,0,1,0,2
1121,0,0,0,0,0,0
1122,0,0,0,0,0,0
1123,0,1,0,1,0,2
1124,0,0,0,0,0,0
1125,0,0,0,0,0,0
1126,0,0,0,0,0,0
1127,0,0,0,0,0,0
1129,0,1,0,1,0,2
1130,1,0,1,0,0,1
1131,0,0,0,0,0,0
1132,0,1,0,1,0,2
1133,1,0,1,0,0,1
1134,1,0,1,0,0,1
1136,0,1,0,1,0,2
1137,1,0,1,0,0,1
1138,1,0,1,0,0,1
1139,0,0,0,0,0,0
1140,1,0,1,0,0,1
1141,0,0,0,0,0,0
1142,0,0,0,0,0,0
1143,1,0,2,0,0,1
1144,0,1,0,1,0,2
1145,0,0,0,0,0,0
1146,0,1,0,1,0,2
1147,1,0,1,0,0,1
1148,0,0,0,0,0,0
1150,1,0,1,0,0,1
1151,0,0,0,0,0,0
1152,0,0,0,0,0,0
1153,0,0,0,0,0,0
1154,0,1,0,1,0,2
1155,1,0,1,0,0,1
1156,0,0,0,0,0,0
1157,1,0,1,0,0,1
1158,0,1,0,1,0,2
1159,0,0,0,0,0,0
1160,0,0,0,0,0,0
1161,0,1,0,1,0,2
1163,1,0,1,0,0,1
1164,1,0,2,0,0,1
1165,0,1,0,1,0,2
1166,0,1,0,1,0,2
1167,0,1,0,1,0,2
1168,0,0,0,0,0,0
1169,0,0,0,0,0,0
1170,0,0,0,0,0,0
1171,1,0,2,0,0,1
1172,0,1,0,1,0,2
1173,1,0,1,0,0,1
1174,1,0,1,0,0,1
1175,0,1,0,1,0,2
1176,0,1,0,1,0,2
1178,0,0,0,0,0,0
1179,0,1,0,1,0,2
1180,0,1,0,1,0,2
1181,1,0,1,0,0,1
1182,1,0,1,0,0,1
1183,1,0,1,0,0,1
1184,1,0,1,0,0,1
1185,0,0,0,0,0,0
1186,0,1,0,1,0,2
1187,1,0,1,0,0,1
1188,1,0,1,0,0,1
1189,0,1,0,1,0,2
1190,1,0,1,0,0,1
1191,1,0,1,0,0,1
1192,0,1,0,1,0,2
1193,0,1,0,1,0,2
1194,1,0,1,0,0,1
1195,1,0,1,0,0,1
1196,1,0,1,0,0,1
1197,1,0,1,0,0,1
1198,0,1,0,1,0,2
1199,0,0,0,0,0,0
1200,0,0,0,0,0,0
1201,1,0,1,0,0,1
1202,0,0,0,0,0,0
1203,1,0,1,0,0,1
1204,0,1,0,1,0,2
1205,1,0,2,0,0,1
1206,0,0,0,0,0,0
1208,0,0,0,0,0,0
1209,0,1,0,1,0,2
1210,0,1,0,1,0,2
1212,0,1,0,1,0,2
1214,0,0,0,0,0,0
1216,1,0,1,0,0,1
1217,0,1,0,1,0,2
1218,0,1,0,1,0,2
1219,0,0,0,0,0,0
1220,0,1,0,2,0,2
1222,0,1,0,2,0,2
1225,0,0,0,0,0,0
1226,0,1,0,1,0,2
1227,0,1,0,1,0,2
1228,0,0,0,0,0,0
1229,1,0,1,0,0,1
1230,0,1,0,1,0,2
1231,1,0,1,0,0,1
1232,1,0,1,0,0,1
1233,1,0,1,0,0,1
1234,1,0,1,0,0,1
1236,0,1,0,1,0,2
1237,0,1,0,1,0,2
1238,0,1,0,1,0,2
1239,1,0,1,0,0,1
1241,1,0,1,0,0,1
1242,0,1,0,1,0,2
1243,1,0,1,0,0,1
1244,0,0,0,0,0,0
1245,0,0,0,0,0,0
1246,0,1,0,1,0,2
1247,0,0,0,0,0,0
1248,0,1,0,1,0,2
1249,0,1,0,1,0,2
1250,0,0,0,0,0,0
1251,0,0,0,0,0,0
1253,1,0,1,0,0,1
1254,0,1,0,1,0,2
1255,0,0,0,0,0,0
1256,1,0,1,0,0,1
1259,0,0,0,0,0,0
1260,0,0,0,0,0,0
1261,1,0,1,0,0,1
1262,0,1,0,2,0,2
1263,0,1,0,1,0,2
1264,0,1,0,1,0,2
1265,0,0,0,0,0,0
1266,1,0,1,0,0,1
1267,0,0,0,0,0,0
1268,0,1,0,1,0,2
1270,0,1,0,1,0,2
1271,0,0,0,0,0,0
1272,1,0,2,0,0,1
1274,0,1,0,1,0,2
1275,1,0,2,0,0,1
1276,0,1,0,1,0,2
1277,0,0,0,0,0,0
1278,0,0,0,0,0,0
1279,0,1,0,1,0,2
1280,0,0,0,0,0,0
1281,0,1,0,1,0,2
1282,0,1,0,1,0,2
1284,0,0,0,0,0,0
1285,1,0,1,0,0,1
1286,1,0,2,0,0,1
1288,0,0,0,0,0,0
1289,0,1,0,1,0,2
1290,0,0,0,0,0,0
1291,0,0,0,0,0,0
1292,1,0,1,0,0,1
1293,1,0,1,0,0,1
1294,0,0,0,0,0,0
1295,1,0,1,0,0,1
1296,0,1,0,1,0,2
1297,0,0,0,0,0,0
1298,0,1,0,1,0,2
1299,1,0,1,0,0,1
1300,0,1,0,1,0,2
1301,0,0,0,0,0,0
1302,0,1,0,1,0,2
1303,0,0,0,0,0,0
1304,0,0,0,0,0,0
1305,0,1,0,1,0,2
1306,1,0,1,0,0,1
1308,0,1,0,2,0,2
1309,0,0,0,0,0,0
1310,0,1,0,1,0,2
1311,1,0,1,0,0,1
1312,0,1,0,1,0,2
1315,0,1,0,1,0,2
1316,0,1,0,1,0,2
1317,0,0,0,0,0,0
1318,0,1,0,1,0,2
1319,0,1,0,1,0,2
1320,0,1,0,3,0,2
1321,1,0,1,0,0,1
1322,0,0,0,0,0,0
1323,0,0,0,0,0,0
1324,0,0,0,0,0,0
1326,1,0,1,0,0,1
1327,0,0,0,0,0,0
1328,0,0,0,0,0,0
1329,0,1,0,2,0,2
1330,1,0,1,0,0,1
1331,0,0,0,0,0,0
1332,0,1,0,1,0,2
1333,0,0,0,0,0,0
1334,0,0,0,0,0,0
1335,0,1,0,1,0,2
1336,0,0,0,0,0,0
1337,0,1,0,1,0,2
1339,0,1,0,1,0,2
1340,0,1,0,1,0,2
1341,1,0,1,0,0,1
1342,0,1,0,1,0,2
1343,0,0,0,0,0,0
1344,1,0,1,0,0,1
1345,0,0,0,0,0,0
1346,1,0,1,0,0,1
1347,1,0,1,0,0,1
1348,1,0,1,0,0,1
1349,0,0,0,0,0,0
1350,0,0,0,0,0,0
1352,1,0,1,0,0,1
1353,0,1,0,1,0,2
1355,0,0,0,0,0,0
1356,0,0,0,0,0,0
1357,1,0,1,0,0,1
1358,0,1,0,1,0,2
1359,0,0,0,0,0,0
1361,0,1,0,1,0,2
1363,0,1,0,1,0,2
1364,0,1,0,1,0,2
1365,0,0,0,0,0,0
1366,0,1,0,1,0,2
1367,0,0,0,0,0,0
1368,0,1,0,1,0,2
1369,1,0,1,0,0,1
1370,1,0,1,0,0,1
1371,0,0,0,0,0,0
1372,0,1,0,1,0,2
1375,0,0,0,0,0,0
1376,0,1,0,1,0,2
1377,0,0,0,0,0,0
1379,0,1,0,1,0,2
1383,0,0,0,0,0,0
1384,0,0,0,0,0,0
1385,0,1,0,1,0,2
1386,0,0,0,0,0,0
1387,0,1,0,1,0,2
1388,1,0,1,0,0,1
1390,0,1,0,2,0,2
1391,0,0,0,0,0,0
1392,0,0,0,0,0,0
1393,0,1,0,1,0,2
1394,0,0,0,0,0,0
1395,1,0,1,0,0,1
1396,1,0,1,0,0,1
1397,1,0,1,0,0,1
1398,0,0,0,0,0,0
1399,1,0,1,0,0,1
1400,0,0,0,0,0,0
1401,0,1,0,1,0,2
1402,1,0,1,0,0,1
1403,1,0,1,0,0,1
1404,0,0,0,0,0,0
1405,0,1,0,2,0,2
1406,1,0,1,0,0,1
1407,1,0,1,0,0,1
1409,0,1,0,1,0,2
1410,1,0,1,0,0,1
1411,0,1,0,1,0,2
1412,0,0,0,0,0,0
1414,1,0,1,0,0,1
1415,0,0,0,0,0,0
1416,0,0,0,0,0,0
1417,1,0,1,0,0,1
1418,1,0,1,0,0,1
1419,1,0,1,0,0,1
1420,0,1,0,2,0,2
1421,0,1,0,1,0,2
1423,0,0,0,0,0,0
1424,1,0,1,0,0,1
1425,0,0,0,0,0,0
1426,0,1,0,1,0,2
1427,0,1,0,1,0,2
1428,0,1,0,1,0,2
1429,0,0,0,0,0,0
1431,0,0,0,0,0,0
1432,1,0,1,0,0,1
1434,0,0,0,0,0,0
1435,0,1,0,1,0,2
1436,1,0,1,0,0,1
1437,0,0,0,0,0,0
1438,0,1,0,1,0,2
1439,0,0,0,0,0,0
1440,0,1,0,1,0,2
1441,0,0,0,0,0,0
1442,0,0,0,0,0,0
1443,0,0,0,0,0,0
1445,1,0,1,0,0,1
1446,0,0,0,0,0,0
1447,0,1,0,1,0,2
1448,1,0,1,0,0,1
1449,0,1,0,1,0,2
1450,0,0,0,0,0,0
1451,1,0,1,0,0,1
1452,0,0,0,0,0,0
1453,0,1,0,1,0,2
1454,0,1,0,1,0,2
1455,0,0,0,0,0,0
1456,0,0,0,0,0,0
1457,1,0,1,0,0,1
1458,1,0,2,0,0,1
1459,0,0,0,0,0,0
1460,1,0,1,0,0,1
1461,0,1,0,1,0,2
1462,0,0,0,0,0,0
1464,1,0,2,0,0,1
1465,1,0,1,0,0,1
1468,1,0,2,0,0,1
1470,1,0,1,0,0,1
1471,0,1,0,2,0,2
1472,1,0,1,0,0,1
1473,1,0,1,0,0,1
1474,1,0,1,0,0,1
1475,1,0,1,0,0,1
1476,1,0,1,0,0,1
1477,0,0,0,0,0,0
1480,0,1,0,1,0,2
1481,0,1,0,1,0,2
1482,1,0,1,0,0,1
1483,0,1,0,1,0,2
1484,1,0,1,0,0,1
1485,0,1,0,1,0,2
1486,0,1,0,1,0,2
1487,0,1,0,1,0,2
1488,0,0,0,0,0,0
1489,1,0,1,0,0,1
1490,1,0,1,0,0,1
1491,1,0,1,0,0,1
1492,0,0,0,0,0,0
1493,0,0,0,0,0,0
1495,0,0,0,0,0,0
1496,1,0,1,0,0,1
1497,1,0,1,0,0,1
1498,1,0,1,0,0,1
1499,0,0,0,0,0,0
1500,0,0,0,0,0,0
1501,0,0,0,0,0,0
1502,1,0,1,0,0,1
1503,0,1,0,1,0,2
1504,0,1,0,1,0,2
1505,0,0,0,0,0,0
1508,0,1,0,1,0,2
1509,0,1,0,1,0,2
1511,0,1,0,2,0,2
1512,1,0,2,0,0,1
1514,1,0,1,0,0,1
1515,1,0,1,0,0,1
1517,0,0,0,0,0,0
1518,0,0,0,0,0,0
1519,0,1,0,1,0,2
1520,0,0,0,0,0,0
1521,1,0,1,0,0,1
1522,1,0,1,0,0,1
1523,0,1,0,1,0,2
1524,0,1,0,1,0,2
1526,0,1,0,1,0,2
1527,0,0,0,0,0,0
1528,0,0,0,0,0,0
1529,1,0,1,0,0,1
1530,0,0,0,0,0,0
1531,0,1,0,1,0,2
1532,0,0,0,0,0,0
1533,1,0,1,0,0,1
1534,1,0,1,0,0,1
1535,1,0,1,0,0,1
1536,0,1,0,1,0,2
1537,1,0,1,0,0,1
1538,0,0,0,0,0,0
1539,0,1,0,1,0,2
1540,0,1,0,1,0,2
1541,0,1,0,1,0,2
1542,0,0,0,0,0,0
1543,1,0,1,0,0,1
1544,0,1,0,1,0,2
1545,0,0,0,0,0,0
1546,0,0,0,0,0,0
1547,0,0,0,0,0,0
1548,0,0,0,0,0,0
1549,1,0,1,0,0,1
1550,1,0,1,0,0,1
1551,0,0,0,0,0,0
1552,1,0,1,0,0,1
1553,0,1,0,1,0,2
1554,1,0,1,0,0,1
1555,0,0,0,0,0,0
1556,1,0,1,0,0,1
1557,0,1,0,1,0,2
1558,0,0,0,0,0,0
1559,0,0,0,0,0,0
1560,0,1,0,3,0,2
1561,1,0,1,0,0,1
1562,0,0,0,0,0,0
1563,0,0,0,0,0,0
1565,1,0,1,0,0,1
1566,0,1,0,1,0,2
1567,0,1,0,1,0,2
1568,0,1,0,1,0,2
1569,0,0,0,0,0,0
1570,0,0,0,0,0,0
1571,1,0,1,0,0,1
1572,0,0,0,0,0,0
1573,1,0,1,0,0,1
1574,0,1,0,1,0,2
1575,0,0,0,0,0,0
1576,0,0,0,0,0,0
1578,0,0,0,0,0,0
1579,0,1,0,1,0,2
1580,0,1,0,1,0,2
1581,1,0,2,0,0,1
1582,0,1,0,1,0,2
1583,0,0,0,0,0,0
1584,0,1,0,2,0,2
1585,0,1,0,1,0,2
1586,1,0,2,0,0,1
1587,1,0,1,0,0,1
1588,1,0,1,0,0,1
1589,0,0,0,0,0,0
1590,0,1,0,1,0,2
1591,0,1,0,1,0,2
1592,0,1,0,1,0,2
1593,1,0,2,0,0,1
1594,1,0,1,0,0,1
1595,1,0,1,0,0,1
1597,0,0,0,0,0,0
1598,0,0,0,0,0,0
1599,1,0,1,0,0,1
1600,1,0,1,0,0,1
1601,1,0,1,0,0,1
1602,1,0,1,0,0,1
1603,0,0,0,0,0,0
1604,0,0,0,0,0,0
1606,1,0,1,0,0,1
1607,0,0,0,0,0,0
1608,0,0,0,0,0,0
1610,1,0,1,0,0,1
1611,0,1,0,1,0,2
1612,0,0,0,0,0,0
1613,0,1,0,1,0,2
1614,0,0,0,0,0,0
1615,0,1,0,1,0,2
1616,0,1,0,1,0,2
1617,0,0,0,0,0,0
1618,0,1,0,1,0,2
1619,1,0,1,0,0,1
1620,0,0,0,0,0,0
1622,1,0,1,0,0,1
1624,1,0,1,0,0,1
1625,0,0,0,0,0,0
1627,0,0,0,0,0,0
1628,1,0,1,0,0,1
1629,0,1,0,1,0,2
1632,0,1,0,1,0,2
1634,0,0,0,0,0,0
1635,1,0,1,0,0,1
1636,0,1,0,1,0,2
1637,0,1,0,2,0,2
1638,1,0,1,0,0,1
1639,1,0,1,0,0,1
1640,0,1,0,1,0,2
1641,0,1,0,3,0,2
1642,1,0,2,0,0,1
1643,0,0,0,0,0,0
1644,0,1,0,1,0,2
1645,0,1,0,1,0,2
1646,0,1,0,2,0,2
1647,0,0,0,0,0,0
1648,0,1,0,1,0,2
1650,0,0,0,0,0,0
1651,0,1,0,1,0,2
1652,0,0,0,0,0,0
1653,0,0,0,0,0,0
1654,0,0,0,0,0,0
1655,1,0,2,0,0,1
1656,1,0,1,0,0,1
1657,1,0,2,0,0,1
1658,0,1,0,1,0,2
1659,0,0,0,0,0,0
1660,0,0,0,0,0,0
1661,0,1,0,1,0,2
1662,0,1,0,1,0,2
1663,0,1,0,1,0,2
1664,0,1,0,1,0,2
1665,0,1,0,1,0,2
1666,1,0,1,0,0,1
1667,0,0,0,0,0,0
1668,0,0,0,0,0,0
1669,0,0,0,0,0,0
1670,0,1,0,1,0,2
1672,1,0,1,0,0,1
1673,0,0,0,0,0,0
1674,1,0,2,0,0,1
1675,0,0,0,0,0,0
1676,0,1,0,1,0,2
1677,0,1,0,1,0,2
1678,1,0,1,0,0,1
1679,0,0,0,0,0,0
1680,0,1,0,2,0,2
1681,1,0,1,0,0,1
1682,0,1,0,2,0,2
1683,0,0,0,0,0,0
1684,0,1,0,2,0,2
1685,0,1,0,1,0,2
1688,1,0,1,0,0,1
1691,1,0,1,0,0,1
1692,0,1,0,1,0,2
1693,0,0,0,0,0,0
1694,0,0,0,0,0,0
1695,0,1,0,1,0,2
1697,1,0,1,0,0,1
1698,0,0,0,0,0,0
1699,0,1,0,1,0,2
1701,0,1,0,1,0,2
1702,0,1,0,1,0,2
1703,0,0,0,0,0,0
1704,0,1,0,1,0,2
1705,0,1,0,1,0,2
1706,0,1,0,1,0,2
1707,1,0,1,0,0,1
1708,0,1,0,1,0,2
1709,0,1,0,1,0,2
1710,0,0,0,0,0,0
1711,0,0,0,0,0,0
1712,1,0,1,0,0,1
1713,0,1,0,1,0,2
1714,0,1,0,1,0,2
1715,0,0,0,0,0,0
1716,0,1,0,1,0,2
1717,1,0,1,0,0,1
1718,1,0,1,0,0,1
1719,0,0,0,0,0,0
1720,1,0,1,0,0,1
1721,0,1,0,1,0,2
1723,0,0,0,0,0,0
1724,0,0,0,0,0,0
1725,0,0,0,0,0,0
1726,0,0,0,0,0,0
1728,1,0,1,0,0,1
1730,1,0,1,0,0,1
1731,0,1,0,1,0,2
1732,0,0,0,0,0,0
1735,1,0,1,0,0,1
1736,0,0,0,0,0,0
1737,0,0,0,0,0,0
1738,0,1,0,1,0,2
1739,0,1,0,2,0,2
1741,0,1,0,1,0,2
1742,0,0,0,0,0,0
1743,0,0,0,0,0,0
1745,0,1,0,1,0,2
1746,0,1,0,1,0,2
1748,0,0,0,0,0,0
1749,1,0,1,0,0,1
1750,0,1,0,1,0,2
1751,1,0,1,0,0,1
1752,0,1,0,1,0,2
1753,0,0,0,0,0,0
1754,1,0,1,0,0,1
1755,0,1,0,2,0,2
1756,0,1,0,1,0,2
1757,0,0,0,0,0,0
1758,1,0,1,0,0,1
1761,0,1,0,1,0,2
1762,1,0,1,0,0,1
1765,1,0,1,0,0,1
1766,0,0,0,0,0,0
1767,0,1,0,2,0,2
1768,0,1,0,1,0,2
1769,0,1,0,1,0,2
1770,1,0,1,0,0,1
1771,0,0,0,0,0,0
1772,0,1,0,2,0,2
1773,0,1,0,1,0,2
1774,1,0,1,0,0,1
1775,0,0,0,0,0,0
1778,0,0,0,0,0,0
1779,0,1,0,1,0,2
1780,0,0,0,0,0,0
1782,1,0,1,0,0,1
1783,0,0,0,0,0,0
1784,0,0,0,0,0,0
1785,1,0,1,0,0,1
1786,0,0,0,0,0,0
1787,0,0,0,0,0,0
1788,0,1,0,1,0,2
1789,0,1,0,1,0,2
1790,0,1,0,1,0,2
1791,0,1,0,1,0,2
1792,1,0,1,0,0,1
1793,1,0,1,0,0,1
1794,0,1,0,1,0,2
1795,0,1,0,1,0,2
1797,1,0,1,0,0,1
1798,0,1,0,1,0,2
1799,0,1,0,1,0,2
1800,0,1,0,1,0,2
1801,0,0,0,0,0,0
1802,0,1,0,1,0,2
1803,1,0,2,0,0,1
1804,1,0,1,0,0,1
1806,0,1,0,1,0,2
1808,1,0,1,0,0,1
1809,1,0,1,0,0,1
1810,0,1,0,2,0,2
1811,0,0,0,0,0,0
1812,1,0,1,0,0,1
1813,0,0,0,0,0,0
1814,0,1,0,1,0,2
1815,0,1,0,1,0,2
1816,0,0,0,0,0,0
1817,0,0,0,0,0,0
1818,0,1,0,1,0,2
1820,1,0,1,0,0,1
1821,0,0,0,0,0,0
1822,0,1,0,2,0,2
1823,0,1,0,1,0,2
1824,1,0,1,0,0,1
1825,1,0,1,0,0,1
1826,0,0,0,0,0,0
1827,0,1,0,1,0,2
1829,0,0,0,0,0,0
1831,1,0,2,0,0,1
1832,0,0,0,0,0,0
1833,0,0,0,0,0,0
1835,0,1,0,1,0,2
1836,1,0,1,0,0,1
1837,1,0,1,0,0,1
1840,0,1,0,1,0,2
1841,0,0,0,0,0,0
1842,1,0,1,0,0,1
1843,0,1,0,1,0,2
1844,0,0,0,0,0,0
1845,0,1,0,2,0,2
1846,0,0,0,0,0,0
1848,1,0,1,0,0,1
1849,1,0,1,0,0,1
1850,0,1,0,1,0,2
1853,0,1,0,1,0,2
1854,0,0,0,0,0,0
1857,0,1,0,1,0,2
1858,1,0,1,0,0,1
1859,0,1,0,1,0,2
1860,0,1,0,1,0,2
1861,1,0,2,0,0,1
1862,0,0,0,0,0,0
1863,0,0,0,0,0,0
1864,0,1,0,1,0,2
1865,0,0,0,0,0,0
1866,1,0,1,0,0,1
1867,0,1,0,1,0,2
1868,1,0,1,0,0,1
1869,0,1,0,2,0,2
1870,0,1,0,2,0,2
1871,1,0,1,0,0,1
1872,1,0,2,0,0,1
1873,0,1,0,1,0,2
1874,0,1,0,1,0,2
1875,0,1,0,1,0,2
1876,0,0,0,0,0,0
1878,1,0,1,0,0,1
1880,1,0,1,0,0,1
1881,0,0,0,0,0,0
1882,1,0,2,0,0,1
1883,0,0,0,0,0,0
1884,1,0,1,0,0,1
1885,0,0,0,0,0,0
1887,0,1,0,1,0,2
1888,1,0,2,0,0,1
1889,0,0,0,0,0,0
1890,0,0,0,0,0,0
1891,0,1,0,1,0,2
1892,0,1,0,1,0,2
1893,0,1,0,1,0,2
1894,0,0,0,0,0,0
1895,1,0,1,0,0,1
1896,1,0,1,0,0,1
1897,0,1,0,1,0,2
1898,1,0,1,0,0,1
1899,0,1,0,1,0,2
1900,0,1,0,1,0,2
1902,1,0,1,0,0,1
1903,0,0,0,0,0,0
1905,1,0,1,0,0,1
1906,0,1,0,1,0,2
1907,0,1,0,1,0,2
1908,1,0,1,0,0,1
1909,0,0,0,0,0,0
1910,0,1,0,2,0,2
1912,1,0,1,0,0,1
1913,1,0,1,0,0,1
1914,1,0,1,0,0,1
1915,0,0,0,0,0,0
1916,0,0,0,0,0,0
1917,1,0,1,0,0,1
1918,1,0,1,0,0,1
1919,0,0,0,0,0,0
1920,0,1,0,1,0,2
1922,0,0,0,0,0,0
1923,0,1,0,1,0,2
1924,1,0,1,0,0,1
1925,0,1,0,1,0,2
1926,0,0,0,0,0,0
1929,1,0,1,0,0,1
1930,1,0,1,0,0,1
1931,0,1,0,1,0,2
1932,0,0,0,0,0,0
1933,0,0,0,0,0,0
1934,0,1,0,1,0,2
1935,0,1,0,1,0,2
1936,0,0,0,0,0,0
1937,0,1,0,1,0,2
1938,0,1,0,1,0,2
1939,0,1,0,1,0,2
1940,0,0,0,0,0,0
1943,1,0,1,0,0,1
1944,1,0,1,0,0,1
1945,1,0,1,0,0,1
1946,0,0,0,0,0,0
1947,1,0,1,0,0,1
1950,0,1,0,1,0,2
1951,1,0,1,0,0,1
1952,0,0,0,0,0,0
1953,0,1,0,1,0,2
1955,0,0,0,0,0,0
1956,1,0,1,0,0,1
1957,1,0,1,0,0,1
1958,0,1,0,1,0,2
1959,1,0,1,0,0,1
1960,1,0,1,0,0,1
1961,1,0,1,0,0,1
1962,0,0,0,0,0,0
1963,0,0,0,0,0,0
1964,0,1,0,1,0,2
1965,0,1,0,1,0,2
1966,1,0,1,0,0,1
1967,0,1,0,1,0,2
1968,0,1,0,1,0,2
1969,0,1,0,2,0,2
1970,1,0,1,0,0,1
1971,0,1,0,1,0,2
1972,1,0,2,0,0,1
1973,0,1,0,1,0,2
1974,0,1,0,2,0,2
1975,0,1,0,1,0,2
1976,0,0,0,0,0,0
1977,0,1,0,1,0,2
1978,0,1,0,2,0,2
1979,1,0,1,0,0,1
1980,0,0,0,0,0,0
1981,1,0,1,0,0,1
1982,1,0,1,0,0,1
1983,0,0,0,0,0,0
1984,0,1,0,1,0,2
1985,0,1,0,1,0,2
1986,1,0,1,0,0,1
1988,0,0,0,0,0,0
1989,0,0,0,0,0,0
1991,0,0,0,0,0,0
1992,1,0,1,0,0,1
1993,0,0,0,0,0,0
1994,0,1,0,1,0,2
1995,0,0,0,0,0,0
1996,0,1,0,1,0,2
1997,0,0,0,0,0,0
1998,1,0,1,0,0,1
1999,1,0,1,0,0,1
2000,1,0,1,0,0,1
2001,1,0,1,0,0,1
2002,0,0,0,0,0,0
2004,0,1,0,1,0,2
2005,1,0,1,0,0,1
2006,0,0,0,0,0,0
2007,1,0,1,0,0,1
2008,0,1,0,1,0,2
2009,0,1,0,1,0,2
2010,0,1,0,1,0,2
2011,0,1,0,1,0,2
2012,1,0,1,0,0,1
2013,1,0,1,0,0,1
2014,0,0,0,0,0,0
2015,0,1,0,1,0,2
2016,0,1,0,1,0,2
2018,1,0,1,0,0,1
2019,0,1,0,1,0,2
2021,1,0,1,0,0,1
2023,1,0,1,0,0,1
2025,1,0,1,0,0,1
2026,1,0,1,0,0,1
2027,1,0,1,0,0,1
2028,0,0,0,0,0,0
2029,1,0,1,0,0,1
2030,0,1,0,1,0,2
2031,1,0,1,0,0,1
2032,0,1,0,1,0,2
2034,0,1,0,1,0,2
2035,0,1,0,1,0,2
2036,0,1,0,1,0,2
2037,0,1,0,1,0,2
2038,0,1,0,1,0,2
2039,0,1,0,1,0,2
2040,1,0,1,0,0,1
2041,1,0,1,0,0,1
2042,0,1,0,1,0,2
2045,0,1,0,1,0,2
2046,0,1,0,1,0,2
2047,0,0,0,0,0,0
2048,0,1,0,1,0,2
2049,1,0,1,0,0,1
2051,0,0,0,0,0,0
2052,1,0,1,0,0,1
2055,1,0,1,0,0,1
2056,1,0,1,0,0,1
2057,0,0,0,0,0,0
2059,1,0,2,0,0,1
2060,0,1,0,1,0,2
2061,1,0,1,0,0,1
2062,0,0,0,0,0,0
2063,0,1,0,1,0,2
2064,0,0,0,0,0,0
2066,0,1,0,1,0,2
2067,0,0,0,0,0,0
2068,0,1,0,1,0,2
2069,0,1,0,1,0,2
2070,0,1,0,2,0,2
2071,1,0,1,0,0,1
2072,0,1,0,1,0,2
2073,0,0,0,0,0,0
2074,0,0,0,0,0,0
2075,1,0,1,0,0,1
2076,0,1,0,1,0,2
2077,0,1,0,1,0,2
2078,0,0,0,0,0,0
2079,0,1,0,2,0,2
2080,0,1,0,1,0,2
2081,0,1,0,2,0,2
2083,0,0,0,0,0,0
2084,1,0,1,0,0,1
2085,0,0,0,0,0,0
2086,1,0,2,0,0,1
2087,1,0,1,0,0,1
2088,0,0,0,0,0,0
2089,0,1,0,1,0,2
2090,0,1,0,1,0,2
2091,1,0,1,0,0,1
2092,0,0,0,0,0,0
2093,0,1,0,1,0,2
2094,0,0,0,0,0,0
2096,0,1,0,2,0,2
2097,1,0,1,0,0,1
2098,0,0,0,0,0,0
2100,1,0,2,0,0,1
2101,1,0,2,0,0,1
2102,1,0,1,0,0,1
2103,1,0,1,0,0,1
2104,1,0,1,0,0,1
2105,1,0,1,0,0,1
2108,0,1,0,1,0,2
2109,0,1,0,1,0,2
2112,0,1,0,1,0,2
2113,0,1,0,1,0,2
2114,1,0,2,0,0,1
2116,0,1,0,1,0,2
2117,1,0,1,0,0,1
2118,1,0,1,0,0,1
2119,1,0,1,0,0,1
2120,1,0,1,0,0,1
2121,0,0,0,0,0,0
